lat,lon,severity
51.5499,-0.0542,6
51.5615,0.1297,2
51.5596,-0.0518,2
51.5345,-0.0573,4
51.5374,-0.0596,2
51.5666,-0.0818,20
51.5401,-0.0855,2
51.5691,-0.0858,2
51.5577,-0.0905,4
51.5365,-0.0673,2
51.5391,-0.0456,2
51.548,-0.0755,22
51.5744,-0.0865,2
51.5483,-0.0635,2
51.5276,-0.0782,4
51.5456,-0.0359,22
51.5479,-0.0755,2
51.5645,-0.0576,2
51.5517,-0.0462,4
51.5689,-0.0542,2
51.5495,-0.0552,2
51.5696,-0.0624,2
51.5455,-0.0809,4
51.5757,-0.0724,10
51.5455,-0.0463,6
51.5619,-0.074,2
51.5524,-0.0464,4
51.535,-0.0638,2
51.5375,-0.0638,2
51.5564,-0.0745,6
51.5653,-0.0732,28
51.527,-0.0837,2
51.5287,-0.0754,2
51.6061,-0.0937,2
51.5896,-0.0704,2
51.5985,-0.0679,2
51.5756,-0.0986,2
51.5853,-0.0823,2
51.5824,-0.0835,2
51.5717,-0.1136,2
51.5391,-0.2384,2
51.4704,-0.1708,2
51.4645,-0.1611,2
51.4318,-0.1497,2
51.4632,-0.2439,4
51.4294,-0.1645,2
51.4784,-0.1487,20
51.4471,-0.1712,8
51.4597,-0.2119,4
51.4537,-0.2068,2
51.4477,-0.2227,2
51.5471,0.0971,2
51.5341,0.127,2
51.537,0.1147,2
51.5321,0.1049,20
51.5401,0.1529,2
51.5236,0.0256,2
51.4881,-0.1283,6
51.5065,-0.1395,22
51.5012,-0.1296,4
51.5192,-0.1692,22
51.5052,-0.1505,2
51.5146,-0.1469,8
51.5117,-0.1325,2
51.5284,-0.1632,2
51.5164,-0.1316,2
51.5057,-0.1385,2
51.5285,-0.1634,4
51.4962,-0.135,2
51.5132,-0.1264,4
51.552,-0.3016,2
51.5359,-0.2463,2
51.549,-0.303,2
51.5481,-0.278,2
51.5464,-0.2599,2
51.5611,-0.2205,20
51.592,-0.2804,2
51.546,-0.0552,22
51.5483,-0.0439,2
51.5243,-0.0804,8
51.5621,-0.0791,2
51.5706,-0.0959,26
51.5554,-0.0824,2
51.5439,-0.0731,2
51.5483,-0.0639,4
51.5606,-0.0569,22
51.5484,-0.0434,2
51.5529,-0.0467,2
51.5462,-0.0781,2
51.5572,-0.0699,2
51.3644,0.1116,2
51.3768,0.1089,2
51.4048,0.0381,2
51.372,0.0393,2
51.399,-0.0081,2
51.4158,-0.0685,2
51.3675,0.1097,4
51.4102,0.0277,4
51.3997,-0.0509,4
51.4166,0.0171,2
51.3655,0.0621,2
51.4109,-0.0473,2
51.3682,-0.0062,2
51.3901,0.0993,2
51.5197,0.0169,20
51.5027,0.039,2
51.5462,-0.0131,2
51.5868,-0.1219,2
51.5811,-0.122,4
51.5888,-0.1104,2
51.575,-0.0963,2
51.597,-0.076,2
51.589,-0.0619,4
51.5882,-0.1126,2
51.593,-0.0947,2
51.5987,-0.1034,2
51.5988,-0.1376,2
51.5985,-0.0681,8
51.4834,-0.3701,20
51.4361,-0.3796,20
51.4648,-0.3692,20
51.497,-0.2491,2
51.4355,-0.3918,2
51.4389,-0.4188,2
51.474,-0.3276,2
51.4904,-0.2657,2
51.5412,-0.2578,2
51.545,-0.2017,2
51.5417,-0.258,2
51.555,-0.2165,2
51.5538,-0.3046,2
51.5416,-0.3037,2
51.5331,-0.2405,2
51.5413,-0.1995,2
51.4359,-0.0412,2
51.4655,-0.0362,6
51.4415,-0.031,2
51.4565,-0.0218,20
51.4668,0.0072,2
51.4899,-0.0422,4
51.6029,-0.1179,2
51.5803,-0.0994,2
51.5882,-0.0845,4
51.5876,-0.1341,2
51.5804,-0.124,2
51.5877,-0.1162,2
51.6432,-0.0395,2
51.5156,-0.1898,2
51.5008,-0.1276,4
51.5069,-0.1707,2
51.5059,-0.1271,2
51.4923,-0.1255,8
51.4908,-0.1499,6
51.524,-0.1532,6
51.497,-0.1268,2
51.5466,0.0373,2
51.5513,0.0489,2
51.5047,0.0397,2
51.5248,0.057,4
51.5462,0.0489,20
51.5278,0.0562,2
51.633,-0.0083,24
51.566,0.0023,2
51.5691,-0.0284,2
51.5693,-0.0274,2
51.5813,0.0011,2
51.5707,0.012,2
51.5694,-0.0389,2
51.5856,-0.2724,2
51.5818,-0.2888,2
51.5646,-0.2241,20
51.5467,-0.2114,2
51.5372,-0.2738,20
51.5439,-0.2005,2
51.5247,-0.1771,2
51.5237,-0.1998,2
51.5104,-0.185,4
51.4911,-0.2687,4
51.4729,-0.3329,2
51.4783,-0.3725,20
51.4493,-0.4469,2
51.4849,-0.4035,2
51.4925,-0.2609,2
51.4701,-0.3592,2
51.6449,-0.0326,2
51.6655,-0.0437,20
51.6308,-0.0805,2
51.5371,-0.2478,2
51.5469,-0.2212,2
51.5519,-0.2422,2
51.5538,-0.2121,2
51.549,-0.242,2
51.5399,0.0325,2
51.5423,0.0199,2
51.5363,-0.0072,2
51.5223,0.0225,4
51.5536,0.0559,2
51.5422,0.0063,2
51.4638,-0.3962,2
51.4587,-0.4034,20
51.4369,-0.379,4
51.4783,-0.3237,2
51.476,-0.3319,26
51.6227,-0.0587,2
51.5497,0.0449,44
51.5369,0.0345,2
51.5558,0.0632,22
51.5283,0.0178,2
51.5125,0.062,2
51.5164,0.0417,2
51.4372,0.0402,2
51.3641,-0.0022,2
51.3675,0.1096,22
51.3314,0.0077,20
51.3867,-0.0239,20
51.4264,0.046,2
51.3677,0.0954,2
51.4158,-0.0661,2
51.446,-0.0182,2
51.4722,-0.0314,6
51.4599,-0.0341,2
51.4757,-0.0368,2
51.457,0.0089,2
51.4783,-0.0378,2
51.4629,-0.0359,2
51.4644,-0.0116,30
51.4447,-0.0223,2
51.554,-0.2935,2
51.5447,-0.2527,10
51.547,-0.2037,22
51.5519,-0.2097,20
51.5374,-0.2474,2
51.5302,-0.2256,2
51.5468,-0.2212,6
51.5475,-0.2248,4
51.4628,-0.3963,2
51.4822,-0.3445,2
51.4922,-0.2835,2
51.466,-0.3744,2
51.4754,-0.3952,2
51.4503,-0.4095,2
51.4501,-0.4339,2
51.4361,-0.3793,2
51.4816,-0.324,2
51.4928,-0.2525,2
51.4747,-0.3435,4
51.6546,-0.0597,2
51.6099,-0.1228,2
51.6706,-0.0409,4
51.6783,-0.0344,2
51.6635,-0.079,2
51.6549,-0.0595,2
51.643,-0.0596,2
51.6449,-0.0819,2
51.4644,-0.012,26
51.4756,-0.0372,22
51.4315,-0.0162,2
51.4762,-0.0229,2
51.4774,-0.0511,2
51.4623,-0.009,4
51.4586,0.0061,2
51.4721,-0.0314,2
51.5298,-0.2236,22
51.5657,-0.2655,4
51.5426,-0.2913,2
51.5416,-0.2644,2
51.5466,-0.2653,20
51.5365,-0.2142,20
51.4655,-0.3305,6
51.4638,-0.3315,6
51.4639,-0.3284,2
51.4457,-0.4003,2
51.4757,-0.3972,2
51.4881,-0.292,20
51.4726,-0.3672,2
51.4683,-0.3675,2
51.4925,-0.2587,2
51.4928,-0.2512,2
51.4752,-0.3961,2
51.6343,-0.0636,2
51.6239,-0.1026,2
51.6146,-0.0664,2
51.5822,-0.0278,2
51.6005,-0.0015,24
51.5699,-0.0083,4
51.5683,0.0105,2
51.5651,-0.011,22
51.5511,0.0057,2
51.5508,0.0056,2
51.4743,-0.3654,20
51.4748,-0.3929,2
51.4861,-0.4056,2
51.484,-0.3039,4
51.4817,-0.3143,2
51.4659,-0.3758,20
51.4807,-0.3734,2
51.4668,-0.3628,2
51.5537,-0.2121,4
51.556,-0.3169,2
51.5322,-0.2102,2
51.5571,-0.2276,2
51.547,-0.2598,2
51.6575,-0.0289,20
51.6814,-0.0338,2
51.6315,-0.1279,2
51.6796,-0.051,20
51.6121,-0.1379,2
51.6261,-0.0652,2
51.6151,-0.068,2
51.6333,0.0026,2
51.5687,-0.0299,22
51.59,-0.0165,20
51.57,-0.0083,2
51.581,-0.0185,2
51.5758,-0.014,2
51.59,-0.017,2
51.598,-0.0299,2
51.5575,0.0187,2
51.5534,-0.2178,2
51.5489,-0.2393,2
51.5607,-0.2895,2
51.5409,-0.2899,2
51.5528,-0.2961,4
51.5848,-0.2796,2
51.4441,-0.3966,2
51.4919,-0.3175,4
51.463,-0.3881,4
51.4816,-0.2632,22
51.4638,-0.3845,2
51.4914,-0.2947,2
51.6452,-0.1468,20
51.6804,-0.0476,22
51.6474,-0.0344,4
51.5384,-0.2499,2
51.5535,-0.2117,2
51.5828,-0.2619,4
51.5333,-0.2471,2
51.5466,-0.2389,2
51.5381,-0.2993,2
51.5521,-0.3026,2
51.5628,-0.3017,2
51.5975,-0.0155,2
51.6255,-0.0046,2
51.5955,0.01,2
51.5996,-0.0282,2
51.5797,-0.004,2
51.5583,-0.0072,2
51.5749,-0.0025,2
51.6665,-0.0654,2
51.6166,-0.081,2
51.6551,-0.029,2
51.6147,-0.143,2
51.4071,0.0092,2
51.3965,0.0283,2
51.3593,0.1005,2
51.4042,0.0577,2
51.3572,0.1052,2
51.3891,-0.0261,2
51.4088,-0.0401,2
51.3651,0.1099,20
51.4417,0.0296,2
51.3829,0.1192,2
51.3992,0.0318,20
51.3789,0.0069,2
51.5498,-0.2814,2
51.5347,-0.2176,2
51.557,-0.286,2
51.4738,-0.034,4
51.4399,-0.0205,2
51.4342,-0.0208,2
51.4265,-0.0544,2
51.4567,-0.0455,2
51.4591,0.01,2
51.443,-0.0205,2
51.4577,-0.0384,2
51.4292,-0.0582,2
51.4543,0.0117,2
51.4887,-0.0325,2
51.5614,0.0086,2
51.5471,-0.204,2
51.5441,-0.2008,2
51.5697,-0.2914,2
51.5371,-0.256,2
51.5468,-0.2037,2
51.546,-0.2668,2
51.4399,-0.0019,2
51.483,-0.0303,20
51.4397,-0.0203,12
51.4583,-0.0129,6
51.4422,-0.0461,4
51.4595,-0.0429,2
51.4889,-0.0405,2
51.6521,-0.0797,2
51.667,-0.0693,2
51.6628,-0.0867,20
51.6599,-0.0472,2
51.671,-0.0263,2
51.6133,-0.0648,6
51.6791,-0.0511,2
51.5697,-0.2949,4
51.5583,-0.2173,2
51.5845,-0.2815,2
51.5453,-0.207,2
51.5312,-0.2214,20
51.5513,-0.2383,2
51.5381,-0.2497,2
51.4023,-0.0377,2
51.4063,0.0025,2
51.3991,0.0281,2
51.4092,-0.0153,2
51.3758,0.0094,2
51.4071,0.018,2
51.397,0.0294,22
51.3875,-0.1067,2
51.3975,-0.0929,2
51.4357,-0.3917,2
51.4785,-0.3234,2
51.475,-0.3962,2
51.4594,-0.4124,2
51.4687,-0.0267,28
51.4585,0.0045,2
51.4763,-0.0231,2
51.4616,-0.0133,2
51.4236,-0.0151,2
51.4422,-0.0474,6
51.4495,-0.051,20
51.3035,-0.1487,2
51.3858,-0.1149,2
51.3988,-0.0987,2
51.4103,-0.123,20
51.6128,-0.1216,20
51.3206,-0.107,2
51.3871,-0.1253,2
51.3797,-0.0907,2
51.3815,-0.0924,2
51.4926,-0.2724,2
51.4396,-0.4167,2
51.4431,-0.3944,2
51.482,-0.3453,2
51.3457,-0.0202,2
51.3758,-0.0428,20
51.3945,-0.0878,2
51.3529,-0.0976,2
51.4219,-0.0919,2
51.3376,-0.117,2
51.4752,-0.0281,6
51.4451,0.0012,2
51.4333,-0.0177,2
51.4244,-0.0141,4
51.4567,-0.0158,2
51.4757,-0.0313,2
51.4756,-0.0371,24
51.4737,-0.0512,2
51.4743,-0.0465,4
51.4482,-0.0012,2
51.4258,-0.0497,2
51.3812,-0.0632,2
51.3955,-0.084,4
51.4754,-0.3923,2
51.4736,-0.3277,2
51.4772,-0.3282,2
51.4381,-0.4214,2
51.4913,-0.2921,22
51.4925,-0.2611,22
51.4469,-0.4096,2
51.5625,-0.3113,20
51.5605,-0.3198,20
51.5851,-0.2819,2
51.4586,0.0018,4
51.462,-0.0081,2
51.4534,-0.0081,4
51.4507,-0.017,4
51.4833,-0.3814,2
51.4774,-0.3274,2
51.4723,-0.3479,2
51.4573,-0.4102,2
51.4927,-0.2674,2
51.4784,-0.3239,2
51.4702,-0.3559,2
51.458,-0.4334,2
51.4605,-0.3318,2
51.3814,-0.0921,200
51.3852,-0.1214,2
51.3855,-0.1006,4
51.5561,-0.2148,2
51.5649,-0.3656,2
51.5957,-0.3937,2
51.3037,-0.1487,2
51.3886,-0.1072,2
51.3807,-0.113,2
51.4835,-0.3844,2
51.4922,-0.2899,2
51.4543,-0.4077,2
51.4736,-0.3574,2
51.4907,-0.3065,2
51.47,-0.3634,2
51.4807,-0.3524,2
51.4921,-0.2833,2
51.4329,-0.4181,24
51.4518,-0.4362,2
51.4961,-0.2531,4
51.4383,-0.3909,2
51.4511,-0.4395,2
51.4834,-0.3065,2
51.4659,-0.3238,2
51.4912,-0.2988,2
51.4883,-0.291,2
51.48,-0.3724,2
51.4713,-0.3285,20
51.5939,-0.3375,2
51.5931,-0.3918,2
51.3811,-0.1056,2
51.4137,-0.0841,2
51.3764,-0.06,2
51.4015,-0.0782,2
51.3933,-0.0938,2
51.4137,-0.0921,24
51.3456,-0.1041,4
51.3772,-0.1081,2
51.3916,-0.1183,2
51.3887,-0.1073,2
51.3913,-0.113,2
51.4017,-0.1186,6
51.4673,-0.3785,2
51.4803,-0.3545,2
51.4712,-0.3812,2
51.4927,-0.2561,6
51.4671,-0.3693,4
51.4846,-0.3092,2
51.4829,-0.3324,2
51.4758,-0.3976,4
51.3646,-0.1185,2
51.4119,-0.0805,2
51.3398,-0.1437,20
51.3881,-0.1278,2
51.3617,-0.0902,2
51.4001,-0.0758,2
51.3417,-0.0162,2
51.3763,-0.0915,2
51.3912,-0.1058,2
51.4066,-0.1211,2
51.4033,-0.0913,2
51.3735,-0.1056,4
51.3934,-0.1142,2
51.4126,-0.1242,2
51.3125,-0.1234,2
51.5497,-0.4834,2
51.5655,-0.4066,2
51.5379,-0.491,2
51.5119,-0.4495,26
51.5635,-0.3834,2
51.4981,-0.4555,2
51.5097,-0.4375,2
51.5269,-0.4783,2
51.5107,-0.4738,2
51.5017,-0.4219,2
51.5036,-0.4198,2
51.5238,-0.4419,2
51.5836,-0.4005,2
51.5618,-0.3318,2
51.5877,-0.2833,4
51.5812,-0.3336,2
51.5917,-0.3459,2
51.5951,-0.3391,2
51.6076,-0.2923,2
51.5735,-0.3516,2
51.594,-0.3826,2
51.3854,-0.0974,2
51.4117,-0.1235,2
51.3602,-0.098,42
51.3864,-0.1109,2
51.3935,-0.1146,2
51.3603,-0.1177,2
51.3903,-0.0886,2
51.386,-0.0971,2
51.4174,-0.0897,2
51.3909,-0.075,4
51.4122,-0.1269,2
51.3465,-0.0931,4
51.3992,-0.075,2
51.3821,-0.1064,4
51.306,-0.1192,2
51.3623,-0.0961,2
51.3623,-0.0666,2
51.3396,-0.1441,4
51.3812,-0.203,2
51.3828,-0.2043,2
51.3532,-0.1484,2
51.3572,-0.1855,2
51.5149,-0.1633,20
51.5277,-0.1621,2
51.5176,-0.1413,2
51.5056,-0.1268,2
51.4853,-0.1362,10
51.5275,-0.1966,4
51.4857,-0.1341,2
51.491,-0.1528,2
51.5,-0.1746,22
51.5072,-0.1322,4
51.4982,-0.1459,20
51.4857,-0.1491,2
51.5039,-0.1355,2
51.5284,-0.1725,2
51.5071,-0.1423,2
51.5129,-0.1627,2
51.5126,-0.159,4
51.5219,-0.1662,2
51.4856,-0.1454,2
51.5006,-0.1497,2
51.5001,-0.1638,2
51.4948,-0.125,6
51.4982,-0.1464,2
51.5234,-0.1727,2
51.5018,-0.1513,2
51.5283,-0.2014,2
51.5085,-0.132,2
51.5083,-0.1336,2
51.486,-0.133,4
51.4877,-0.1417,2
51.5246,-0.1582,2
51.4887,-0.13,2
51.4907,-0.1264,2
51.5078,-0.1214,2
51.5137,-0.1233,2
51.5164,-0.1489,2
51.5075,-0.1298,20
51.5086,-0.1273,2
51.5232,-0.1941,2
51.5,-0.1262,2
51.5192,-0.1446,4
51.5007,-0.1276,40
51.5312,-0.1653,2
51.4852,-0.1369,4
51.5123,-0.1169,2
51.5023,-0.1467,2
51.5076,-0.1427,2
51.5155,-0.1358,2
51.4966,-0.1419,2
51.5108,-0.1285,2
51.4999,-0.1488,14
51.5266,-0.0881,2
51.5676,-0.1093,2
51.5211,-0.0788,26
51.556,-0.0903,2
51.5361,-0.0898,8
51.5463,-0.0796,22
51.4875,-0.1271,2
51.5163,-0.1489,4
51.524,-0.1738,2
51.5095,-0.1556,4
51.4984,-0.1572,2
51.5269,-0.1757,2
51.512,-0.1191,26
51.5196,-0.1698,2
51.5021,-0.1424,4
51.51,-0.1866,2
51.5229,-0.2017,2
51.512,-0.1586,2
51.5021,-0.181,2
51.5242,-0.1516,2
51.4858,-0.1338,2
51.5281,-0.216,2
51.4958,0.0069,2
51.4559,0.0132,4
51.4852,0.003,2
51.4932,0.1212,2
51.4766,-0.0531,2
51.4703,-0.0212,2
51.4755,-0.0371,6
51.5189,-0.1011,6
51.5162,-0.0837,2
51.5143,-0.1044,2
51.5197,-0.0891,2
51.5121,-0.0878,20
51.5145,-0.0969,24
51.5205,-0.0957,2
51.5143,-0.0739,2
51.5121,-0.0928,46
51.518,-0.1073,2
51.5182,-0.0798,6
51.5169,-0.1037,20
51.5174,-0.0807,4
51.5109,-0.0864,2
51.5613,-0.0823,2
51.5503,-0.0537,2
51.5643,-0.055,2
51.531,-0.083,6
51.5237,-0.0796,20
51.5691,-0.0818,2
51.5496,-0.036,4
51.5404,-0.0702,28
51.5163,-0.1322,204
51.501,-0.1241,2
51.488,-0.1301,20
51.5209,-0.1643,2
51.514,-0.1416,2
51.5019,-0.1241,4
51.5317,-0.1771,2
51.5339,-0.1738,2
51.5236,-0.1752,4
51.5028,-0.1585,20
51.5057,-0.1309,34
51.4587,-0.034,2
51.4198,-0.0,2
51.4409,0.0199,2
51.4899,-0.1884,2
51.4971,-0.159,4
51.5084,-0.2006,20
51.4945,-0.2026,2
51.4938,-0.1878,2
51.4944,-0.1954,2
51.5094,-0.1941,6
51.5158,-0.0787,2
51.5136,-0.091,20
51.5145,-0.0965,2
51.5159,-0.1049,2
51.5117,-0.0815,4
51.5108,-0.0868,24
51.5147,-0.1046,4
51.5141,-0.1047,4
51.5123,-0.0941,64
51.5108,-0.0932,12
51.5126,-0.0927,4
51.5176,-0.1053,54
51.5172,-0.0887,6
51.5118,-0.0852,16
51.5141,-0.0858,2
51.5139,-0.0769,20
51.5119,-0.1041,6
51.5109,-0.1046,28
51.515,-0.0913,2
51.4975,-0.1192,2
51.4686,-0.106,2
51.4945,-0.1198,4
51.4374,-0.1056,4
51.4478,-0.1377,2
51.4987,-0.1126,2
51.4678,-0.111,2
51.4592,-0.1152,2
51.4356,-0.0939,4
51.4764,-0.1182,4
51.4165,-0.1259,4
51.5538,-0.0749,4
51.5495,-0.0594,2
51.5638,-0.0732,52
51.5262,-0.0781,14
51.5349,-0.0668,2
51.5533,-0.0496,2
51.5451,-0.0462,2
51.5471,-0.055,2
51.5423,-0.0764,44
51.5386,-0.0659,2
51.5551,-0.0896,2
51.546,-0.0624,2
51.5466,-0.0552,6
51.5757,-0.0649,2
51.5218,-0.2014,2
51.513,-0.1376,2
51.5218,-0.1598,6
51.5024,-0.1615,2
51.5038,-0.1357,2
51.5264,-0.1548,2
51.5078,-0.1511,2
51.5147,-0.1642,20
51.5224,-0.1555,2
51.4995,-0.1295,2
51.5016,-0.2129,2
51.4954,-0.1751,2
51.4871,-0.1792,26
51.4858,-0.1732,2
51.5086,-0.1991,2
51.5098,-0.1927,4
51.4989,-0.1647,2
51.4912,-0.1801,4
51.4257,-0.049,2
51.431,-0.0598,2
51.4586,0.0066,2
51.4421,-0.0311,2
51.4514,-0.0169,2
51.4565,0.0099,2
51.4511,-0.0169,4
51.4765,-0.0529,2
51.4757,-0.037,20
51.4399,-0.0514,2
51.4844,-0.0514,2
51.4276,-0.0397,2
51.4516,-0.0037,20
51.5168,-0.0987,2
51.5104,-0.0905,2
51.5201,-0.097,2
51.5107,-0.0932,2
51.5142,-0.1063,4
51.5124,-0.0868,24
51.5148,-0.0897,2
51.5141,-0.1044,488
51.5127,-0.0787,2
51.5143,-0.0838,4
51.5149,-0.0831,4
51.512,-0.1035,2
51.5178,-0.0972,2
51.5174,-0.0968,2
51.5149,-0.0904,4
51.5136,-0.0912,6
51.518,-0.0884,2
51.511,-0.1083,6
51.5128,-0.0885,6
51.5097,-0.0808,2
51.5586,-0.0745,4
51.5457,-0.0637,2
51.5265,-0.0837,46
51.5489,-0.0614,2
51.5572,-0.083,4
51.5557,-0.0568,22
51.5303,-0.0774,2
51.5522,-0.0757,2
51.5642,-0.084,2
51.489,-0.1291,2
51.5112,-0.1432,2
51.5287,-0.2056,2
51.4901,-0.1426,2
51.4971,-0.1462,26
51.5128,-0.1934,24
51.5192,-0.195,6
51.5006,-0.1296,20
51.5125,-0.1672,2
51.4935,-0.1253,2
51.5376,0.0723,6
51.534,0.1346,2
51.4809,-0.1842,4
51.4973,-0.1945,2
51.4987,-0.1986,2
51.5161,-0.2052,2
51.4858,-0.15,4
51.4864,-0.1507,20
51.4996,-0.18,4
51.4883,-0.1539,2
51.4526,-0.1211,2
51.4692,-0.1465,2
51.4392,-0.0995,20
51.4802,-0.1142,22
51.4405,-0.1098,2
51.5021,-0.11,2
51.4826,-0.1116,4
51.4529,-0.1431,2
51.4025,-0.0832,2
51.4224,-0.0924,22
51.3809,-0.09,4
51.3577,-0.1059,2
51.4072,-0.1214,4
51.402,-0.0734,2
51.3763,-0.0603,22
51.3823,-0.0679,2
51.5522,-0.3018,2
51.5593,-0.3218,2
51.5384,-0.198,2
51.5457,-0.2026,2
51.5633,-0.3117,2
51.4479,-0.1014,2
51.4538,-0.1458,2
51.4526,-0.1173,20
51.4302,-0.1352,2
51.4869,-0.1236,2
51.4591,-0.1335,4
51.4843,-0.1178,2
51.4646,-0.1484,2
51.4335,-0.1282,2
51.4761,-0.1126,6
51.5031,-0.1073,2
51.462,-0.1295,2
51.4573,-0.4104,2
51.4704,-0.3553,2
51.4843,-0.3295,2
51.4927,-0.2554,2
51.4763,-0.3852,20
51.4658,-0.3305,2
51.4699,-0.3568,2
51.4913,-0.2661,2
51.4833,-0.3817,2
51.6133,-0.0649,2
51.6645,-0.1054,20
51.6701,-0.0817,22
51.6116,-0.0546,2
51.6288,-0.0443,20
51.6316,-0.0948,2
51.6444,-0.0814,2
51.6343,-0.1275,2
51.6147,-0.1098,4
51.4421,-0.0427,2
51.4651,0.009,2
51.4421,-0.0337,2
51.4596,-0.0039,2
51.4744,-0.0462,2
51.4773,-0.0227,2
51.4381,-0.0191,2
51.4778,-0.0443,20
51.4752,-0.047,2
51.4681,-0.025,2
51.4269,-0.056,2
51.5024,-0.1587,2
51.4948,-0.127,24
51.5288,-0.2102,2
51.4886,-0.1297,2
51.5017,-0.1747,6
51.5212,-0.1508,2
51.501,-0.1239,2
51.5109,-0.1801,2
51.5068,-0.1321,2
51.514,-0.1526,6
51.3673,-0.0973,2
51.3932,-0.1142,2
51.378,-0.1049,2
51.3851,-0.1208,2
51.3987,-0.0978,2
51.3886,-0.1073,2
51.4969,-0.1606,4
51.5099,-0.1916,4
51.5786,-0.0176,4
51.5665,-0.0353,6
51.5872,-0.0406,26
51.5973,-0.0155,4
51.5657,-0.0121,20
51.5253,-0.0839,2
51.5271,-0.0779,2
51.5607,-0.0676,2
51.523,-0.078,4
51.5584,-0.0785,2
51.5714,-0.0898,2
51.546,-0.062,2
51.5371,-0.0446,2
51.5636,-0.0588,8
51.5302,-0.0741,4
51.5696,-0.0731,4
51.5308,-0.0899,2
51.5462,-0.0747,2
51.5368,-0.077,20
51.5707,-0.0957,2
51.5407,-0.0766,22
51.5518,0.1131,2
51.4534,-0.037,2
51.4475,-0.0183,2
51.4328,0.0213,2
51.4348,-0.0352,2
51.4814,-0.0264,4
51.484,-0.0321,4
51.4742,-0.0455,2
51.6452,-0.1469,2
51.6706,-0.0408,2
51.6196,-0.0804,2
51.6177,-0.0555,2
51.6321,-0.1261,2
51.6457,-0.0468,2
51.6154,-0.0641,2
51.6553,-0.0318,2
51.634,-0.0402,2
51.6202,-0.0625,2
51.6166,-0.0892,2
51.5291,-0.171,2
51.5164,-0.1314,2
51.5181,-0.1711,2
51.5259,-0.1785,2
51.4857,-0.1482,2
51.5289,-0.1665,2
51.5122,-0.1313,2
51.5236,-0.1471,2
51.5075,-0.1426,2
51.5165,-0.1826,20
51.5126,-0.1555,4
51.4981,-0.1472,2
51.561,-0.0918,2
51.5701,-0.0816,2
51.5439,-0.0393,20
51.5472,-0.0757,2
51.5563,-0.0746,2
51.567,-0.0607,4
51.5486,-0.0754,2
51.5502,-0.0539,2
51.5262,-0.0849,2
51.5451,-0.0381,2
51.5367,-0.052,2
51.5481,-0.071,2
51.5242,-0.0773,28
51.5485,-0.0755,8
51.5331,-0.0738,2
51.5272,-0.0779,24
51.5273,-0.0782,2
51.5225,-0.078,4
51.5522,-0.0527,2
51.4315,0.0226,20
51.4684,-0.0188,2
51.4744,-0.0426,10
51.4323,-0.0172,2
51.4752,-0.0389,26
51.4704,-0.0292,2
51.4458,0.0136,2
51.4422,-0.0428,2
51.4317,0.0212,2
51.4274,-0.0404,2
51.4845,-0.1499,2
51.4396,-0.1823,2
51.4637,-0.1679,2
51.4711,-0.1648,2
51.4742,-0.1644,2
51.4512,-0.1478,6
51.4453,-0.1861,2
51.4331,-0.1544,4
51.4593,-0.2432,2
51.4294,-0.1721,2
51.4458,-0.1894,2
51.4526,-0.2141,2
51.5768,-0.011,4
51.5815,0.0004,8
51.5567,-0.006,2
51.5743,-0.0142,4
51.5572,-0.01,2
51.5567,0.0136,2
51.5702,-0.0172,2
51.3617,-0.1005,2
51.3872,-0.1111,4
51.3311,-0.1383,22
51.3264,-0.1306,2
51.3561,-0.0999,2
51.3986,-0.0882,2
51.4926,-0.2555,2
51.475,-0.411,2
51.4425,-0.4045,2
51.469,-0.3289,2
51.4832,-0.3815,2
51.4468,-0.4094,2
51.4468,-0.4096,2
51.4629,-0.3881,2
51.5395,-0.0007,2
51.5363,-0.0073,2
51.552,-0.2187,22
51.5334,-0.2644,2
51.5446,-0.2524,2
51.534,-0.2083,2
51.5588,-0.2499,2
51.5537,-0.289,2
51.5338,-0.2749,4
51.5408,-0.2542,2
51.531,-0.2708,4
51.5506,-0.2986,2
51.5644,-0.2238,2
51.5575,-0.2164,2
51.6112,-0.1024,2
51.6654,-0.0303,2
51.64,-0.057,2
51.6261,-0.0993,2
51.645,-0.0323,2
51.5455,-0.0805,2
51.5585,-0.0565,2
51.5737,-0.0737,20
51.5495,-0.0597,26
51.5336,-0.0908,20
51.5377,-0.0609,2
51.5481,-0.0687,28
51.5592,-0.0743,2
51.5561,-0.0555,22
51.5458,-0.0552,2
51.5608,-0.0471,2
51.5362,-0.082,4
51.5657,-0.1029,4
51.5247,-0.0812,2
51.5426,-0.0624,2
51.4282,-0.0605,20
51.4394,-0.0553,2
51.4375,-0.0475,2
51.5358,-0.1559,24
51.5016,-0.1241,2
51.5085,-0.1551,2
51.5208,-0.1392,2
51.4896,-0.1504,2
51.5078,-0.1384,6
51.5012,-0.1261,2
51.5002,-0.1272,22
51.5107,-0.134,2
51.5898,-0.324,2
51.4036,-0.1012,2
51.3659,-0.0897,2
51.3708,-0.1003,4
51.5436,-0.0504,40
51.5435,-0.0555,4
51.5462,-0.0735,2
51.5484,-0.0755,4
51.5557,-0.0746,8
51.5379,-0.057,6
51.5616,-0.0574,20
51.5243,-0.0805,2
51.5553,-0.0747,4
51.53,-0.0947,2
51.4796,-0.3592,2
51.4369,-0.3796,4
51.4494,-0.4161,40
51.4606,-0.3627,2
51.4815,-0.324,4
51.5672,-0.0337,2
51.5869,-0.0207,2
51.5699,-0.0262,2
